method,lib,skl_nb_base_estimators,skl_rf_nodes,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxpython_compiled,,,10,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015685008838772774,0.004418103955686092,0.002864842303097248,0.002924986183643341,0.002806311007589102,0.0015685008838772774,0.004418103955686092,10,0.0028959489427506924,0,1.0,12.0,25888.0,
predict,onxonnxruntime1,,,10,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,8.63242894411087e-05,0.00018315203487873077,8.708890527486801e-05,8.964817970991135e-05,9.779278188943863e-05,8.63242894411087e-05,0.00015375184489024716,10,8.769938722252846e-05,0,1.0,12.0,25888.0,
predict_proba,skl,101.0,686.0,10,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009274897165596485,0.0097466129809618,0.009297833777964115,0.009318502619862556,0.009348078165203333,0.009274897165596485,0.009611933408391653,10,0.009305544663220644,0,,,,
predict_proba,onxpython_compiled,,,10,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015189005061984062,0.0043981047347188,0.002822265960276127,0.0029617231339216232,0.0027759280987083913,0.0015189005061984062,0.004266016508460753,10,0.002900539431720972,0,1.0,12.0,25888.0,
predict_proba,onxonnxruntime1,,,10,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,8.585117757320404e-05,0.00010996684432029724,8.659809827804565e-05,9.200256317853928e-05,9.013786911964417e-05,8.585117757320404e-05,0.00010378616222153143,10,8.699623867869377e-05,0,1.0,12.0,25888.0,
predict,skl,101.0,686.0,100,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00947506818920374,0.009865590371191502,0.009515519253909588,0.009533179923892021,0.009563417360186576,0.00947506818920374,0.009784333292989875,10,0.00951920123770833,0,,,,
predict,onxpython_compiled,,,100,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016048289835453033,0.0045945364981889725,0.003021780401468277,0.0031322548165917397,0.002958112396299839,0.0016048289835453033,0.0044758485418696274,10,0.003095497377216816,0,1.0,12.0,25888.0,
predict,onxonnxruntime1,,,100,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0005716830492019653,0.0006314320489764214,0.0005727186799049377,0.0005821604281663895,0.0005825254134833813,0.0005716830492019653,0.0006180771698190297,10,0.0005734562873840332,0,1.0,12.0,25888.0,
predict_proba,skl,101.0,686.0,100,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00949761364609003,0.009745964780449867,0.009548807516694069,0.009579627774655819,0.009571681171655655,0.00949761364609003,0.00969501354368064,10,0.009553949814289808,0,,,,
predict_proba,onxpython_compiled,,,100,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0017654532566666603,0.004504258744418621,0.0030065104365348816,0.0032061589881777763,0.002982093300670385,0.0017654532566666603,0.004427780877250344,10,0.003078280482441187,0,1.0,12.0,25888.0,
predict_proba,onxonnxruntime1,,,100,20,2,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0005692839622497559,0.0006263796240091324,0.0005717417225241661,0.00057999137789011,0.0005804706364870071,0.0005692839622497559,0.0006139577819845301,10,0.0005722078494727612,0,1.0,12.0,25888.0,
predict,skl,101.0,698.0,1,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008908303454518318,0.009327756240963936,0.008926245383918285,0.008997048251330853,0.008994568698108196,0.008908303454518318,0.009230409784551218,10,0.008947820402681828,0,,,,
predict,onxpython_compiled,,,1,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015344982966780663,0.0029196739196777344,0.0027533546090126038,0.002830715849995613,0.0026831536553800104,0.0019228245629968103,0.0029196739196777344,10,0.002788882702589035,0,1.0,12.0,26326.0,
predict,onxonnxruntime1,,,1,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.465544432401657e-05,9.219907224178314e-05,3.5346485674381256e-05,3.7243589758872986e-05,4.174727946519852e-05,3.465544432401657e-05,7.484436931873128e-05,10,3.582099452614784e-05,0,1.0,12.0,26326.0,
predict_proba,skl,101.0,698.0,1,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008887271396815777,0.009336807765066624,0.008915537968277931,0.008965672925114632,0.008970531914383174,0.008887271396815777,0.009220716798111928,10,0.00891997804865241,0,,,,
predict_proba,onxpython_compiled,,,1,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00152561254799366,0.002960585057735443,0.0027381470426917076,0.0028699245303869247,0.002679725922644138,0.0019101865968684162,0.002960585057735443,10,0.002746335696429014,0,1.0,12.0,26326.0,
predict_proba,onxonnxruntime1,,,1,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.375299274921417e-05,5.507189780473709e-05,3.412831574678421e-05,3.56137752532959e-05,3.694798797369003e-05,3.375299274921417e-05,4.908697951864998e-05,10,3.453623503446579e-05,0,1.0,12.0,26326.0,
predict,skl,101.0,698.0,10,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009124438278377056,0.009497566148638725,0.009139207191765308,0.009184177033603191,0.009188349079340696,0.009124438278377056,0.009395755627744407,10,0.009148874320089817,0,,,,
predict,onxpython_compiled,,,10,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001644049771130085,0.002993479371070862,0.0027582887560129166,0.0028931135311722755,0.002693711221218109,0.001957872905527559,0.002993479371070862,10,0.0028418805450201035,0,1.0,12.0,26326.0,
predict,onxonnxruntime1,,,10,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,8.350983262062073e-05,0.000119759701192379,8.481740951538086e-05,8.6161307990551e-05,8.900230750441551e-05,8.350983262062073e-05,0.00010934263587849413,10,8.564209565520287e-05,0,1.0,12.0,26326.0,
predict_proba,skl,101.0,698.0,10,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00908744614571333,0.009533696807920933,0.009144800715148449,0.009325727820396423,0.009222287405282258,0.00908744614571333,0.009505756073416787,10,0.009153435006737709,0,,,,
predict_proba,onxpython_compiled,,,10,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016085747629404068,0.002990282140672207,0.002878955565392971,0.0029508788138628006,0.0027773303911089895,0.002002851250346035,0.002990282140672207,10,0.0029141749255359173,0,1.0,12.0,26326.0,
predict_proba,onxonnxruntime1,,,10,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,8.284393697977066e-05,0.00011463556438684464,8.397176861763e-05,8.591171354055405e-05,8.769882842898368e-05,8.284393697977066e-05,0.00010552559784337973,10,8.440110832452774e-05,0,1.0,12.0,26326.0,
predict,skl,101.0,698.0,100,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00981975719332695,0.009977629408240318,0.009848332032561302,0.009870676323771477,0.009863100480288267,0.00981975719332695,0.009944628293163551,10,0.00985179003328085,0,,,,
predict,onxpython_compiled,,,100,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001786237582564354,0.003174973651766777,0.003049948252737522,0.003165779635310173,0.002780545875430107,0.001786237582564354,0.003174973651766777,10,0.003109996672719717,0,1.0,12.0,26326.0,
predict,onxonnxruntime1,,,100,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.000551469624042511,0.0006087543442845345,0.0005554202944040298,0.0005764802917838097,0.0005684668198227882,0.000551469624042511,0.0006012959866053524,10,0.0005650641396641731,0,1.0,12.0,26326.0,
predict_proba,skl,101.0,698.0,100,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009635291062295437,0.010057671926915646,0.009666305035352707,0.009719399735331535,0.009720883332192898,0.009635291062295437,0.009954641425839251,10,0.009683973155915737,0,,,,
predict_proba,onxpython_compiled,,,100,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0018315985798835754,0.0032456787303090096,0.0030292877927422523,0.003183194436132908,0.0029406724497675896,0.00213654291483188,0.0032456787303090096,10,0.0030886149033904076,0,1.0,12.0,26326.0,
predict_proba,onxonnxruntime1,,,100,20,2,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.000550372526049614,0.0006259577348828316,0.0005545429885387421,0.0005767280235886574,0.0005683664232492447,0.000550372526049614,0.0006106043202895572,10,0.0005598943680524826,0,1.0,12.0,26326.0,
predict,skl,101.0,5242.0,1,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008818525820970535,0.009381542913615704,0.008847792632877827,0.008877499029040337,0.008906895574182273,0.008818525820970535,0.009220514392364338,10,0.00885081198066473,0,,,,
predict,onxpython_compiled,,,1,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015909532085061073,0.0029844315722584724,0.0027608247473835945,0.0029208464547991753,0.0027301046065986156,0.001969192288088668,0.0029844315722584724,10,0.002862896304577589,0,1.0,12.0,192185.0,
predict,onxonnxruntime1,,,1,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.198029637336731e-05,0.00013321172446012497,4.233419895172119e-05,5.2129849791526794e-05,5.4020248353481295e-05,4.198029637336731e-05,0.00010636654582002328,10,4.399660974740982e-05,0,1.0,12.0,192185.0,
predict_proba,skl,101.0,5242.0,1,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008833603002130985,0.009278737008571625,0.00886602234095335,0.008981023915112019,0.008943703677505254,0.008833603002130985,0.009218993294911687,10,0.008876723237335682,0,,,,
predict_proba,onxpython_compiled,,,1,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015208665281534195,0.0029465816915035248,0.0027343062683939934,0.0029167337343096733,0.0026228850707411765,0.0017596591485581029,0.0029465816915035248,10,0.002831552643328905,0,1.0,12.0,192185.0,
predict_proba,onxonnxruntime1,,,1,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.039425402879715e-05,6.269756704568863e-05,4.071928560733795e-05,4.249904304742813e-05,4.351288080215454e-05,4.039425402879715e-05,5.631183625808624e-05,10,4.0807295590639114e-05,0,1.0,12.0,192185.0,
predict,skl,101.0,5242.0,10,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00904969871044159,0.00936857983469963,0.009067232720553875,0.00911753624677658,0.009108898881822824,0.00904969871044159,0.009286167258742522,10,0.009073228109627962,0,,,,
predict,onxpython_compiled,,,10,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0014738766476511955,0.004358488135039806,0.002871965989470482,0.003035697154700756,0.0028142761439085007,0.0014738766476511955,0.004292792228810648,10,0.002902737818658352,0,1.0,12.0,192185.0,
predict,onxonnxruntime1,,,10,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00012977980077266693,0.00020227767527103424,0.00013350974768400192,0.0001399517059326172,0.00014306223019957542,0.00012977980077266693,0.00018413414506539922,10,0.00013456912711262703,0,1.0,12.0,192185.0,
predict_proba,skl,101.0,5242.0,10,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009134875610470772,0.00985544454306364,0.009179911576211452,0.009275208227336407,0.009288796596229077,0.009134875610470772,0.009705512542893587,10,0.009188445750623941,0,,,,
predict_proba,onxpython_compiled,,,10,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016695214435458183,0.0030566947534680367,0.0028814123943448067,0.003001086413860321,0.002804670576006174,0.0020434918927401693,0.0030566947534680367,10,0.0029274150729179382,0,1.0,12.0,192185.0,
predict_proba,onxonnxruntime1,,,10,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00012728199362754822,0.0001732129603624344,0.0001295367255806923,0.00013493280857801437,0.00013600438833236695,0.00012728199362754822,0.00016166415933573284,10,0.00013109063729643822,0,1.0,12.0,192185.0,
predict,skl,101.0,5242.0,100,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009715813212096691,0.010248728096485138,0.00972769781947136,0.009779693558812141,0.009793580044060946,0.009715813212096691,0.010096266628021024,10,0.009735526517033577,0,,,,
predict,onxpython_compiled,,,100,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002293773926794529,0.005157021805644035,0.0036636563017964363,0.003935077227652073,0.0037399415858089926,0.002293773926794529,0.005157021805644035,10,0.0036930041387677193,0,1.0,12.0,192185.0,
predict,onxonnxruntime1,,,100,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0009496761485934258,0.001314091496169567,0.0009600110352039337,0.0010058917105197906,0.0010045918636023999,0.0009496761485934258,0.0012109468322304977,10,0.0009609065018594265,0,1.0,12.0,192185.0,
predict_proba,skl,101.0,5242.0,100,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009902029298245907,0.010345099493861198,0.009997498244047165,0.010050931945443153,0.010048695933073759,0.009902029298245907,0.010280612290639392,10,0.010023954790085554,0,,,,
predict_proba,onxpython_compiled,,,100,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0022635525092482567,0.005059611052274704,0.0035975556820631027,0.00367747712880373,0.0035192145965993404,0.0022635525092482567,0.004966508106116669,10,0.003654160536825657,0,1.0,12.0,192185.0,
predict_proba,onxonnxruntime1,,,100,20,5,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0009276587516069412,0.001309683546423912,0.0009336592629551888,0.0009628888219594955,0.000985422171652317,0.0009276587516069412,0.0011999517482376143,10,0.0009552673436701298,0,1.0,12.0,192185.0,
predict,skl,101.0,5270.0,1,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009098914451897144,0.009563644416630268,0.009145830757915974,0.009220222942531109,0.009204785339534283,0.009098914451897144,0.00945498384284895,10,0.009149139281362295,0,,,,
predict,onxpython_compiled,,,1,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015580393373966217,0.0029636630788445473,0.002789253368973732,0.002919839695096016,0.002721861284226179,0.001946062789586988,0.0029636630788445473,10,0.0028251432813704014,0,1.0,12.0,193207.0,
predict,onxonnxruntime1,,,1,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.6282075345516205e-05,0.00016260426491498947,5.2099116146564484e-05,6.867665797472e-05,6.871074438095093e-05,4.6282075345516205e-05,0.00013313143762225103,10,5.7295896112918854e-05,0,1.0,12.0,193207.0,
predict_proba,skl,101.0,5270.0,1,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008944517001509666,0.009459258988499641,0.008949167095124722,0.008971605449914932,0.009022580180317163,0.008944517001509666,0.009325817251532746,10,0.008957149926573038,0,,,,
predict_proba,onxpython_compiled,,,1,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001494075171649456,0.00294448621571064,0.0027639316394925117,0.002919832244515419,0.0027153764851391314,0.0019042056346905848,0.00294448621571064,10,0.0028519844636321068,0,1.0,12.0,193207.0,
predict_proba,onxonnxruntime1,,,1,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.278309643268585e-05,6.586499512195587e-05,4.5569613575935364e-05,4.935264587402344e-05,4.9312133342027664e-05,4.278309643268585e-05,6.329745373145023e-05,10,4.660803824663162e-05,0,1.0,12.0,193207.0,
predict,skl,101.0,5270.0,10,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009180243127048016,0.00973475817590952,0.009234409779310226,0.009397049434483051,0.009325786679983138,0.009180243127048016,0.00965391988703144,10,0.009241222869604826,0,,,,
predict,onxpython_compiled,,,10,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016809217631816864,0.0031800800934433937,0.0029157325625419617,0.002996242605149746,0.0028392648324370383,0.002062225662106561,0.0031800800934433937,10,0.0029345653019845486,0,1.0,12.0,193207.0,
predict,onxonnxruntime1,,,10,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00013328809291124344,0.00026135891675949097,0.00013410765677690506,0.00014189071953296661,0.0001513569615781307,0.00013328809291124344,0.00022506770135530873,10,0.00013551535084843636,0,1.0,12.0,193207.0,
predict_proba,skl,101.0,5270.0,10,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00917741283774376,0.00963029358536005,0.00930810160934925,0.009458743967115879,0.009377268701791763,0.00917741283774376,0.00963029358536005,10,0.009426138829439878,0,,,,
predict_proba,onxpython_compiled,,,10,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015090461820363998,0.004521230235695839,0.0029560131952166557,0.0029942141845822334,0.0028381729498505592,0.0015090461820363998,0.00437619847145655,10,0.0029680156148970127,0,1.0,12.0,193207.0,
predict_proba,onxonnxruntime1,,,10,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00012988876551389694,0.00016812607645988464,0.00013094302266836166,0.00013803411275148392,0.00013708313927054405,0.00012988876551389694,0.0001584429252260227,10,0.0001329546794295311,0,1.0,12.0,193207.0,
predict,skl,101.0,5270.0,100,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009692219085991383,0.01032079104334116,0.009722240269184113,0.009790503419935703,0.009798526205122471,0.009692219085991383,0.010150297764647579,10,0.009730212856084108,0,,,,
predict,onxpython_compiled,,,100,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0021766526624560356,0.0049914587289094925,0.003381071612238884,0.004795323126018047,0.003520605340600014,0.0021766526624560356,0.0049914587289094925,10,0.003497128374874592,0,1.0,12.0,193207.0,
predict,onxonnxruntime1,,,100,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0008959919214248657,0.00106717087328434,0.0009024068713188171,0.0009181275963783264,0.0009247265756130218,0.0008959919214248657,0.0010192788041428929,10,0.0009123869240283966,0,1.0,12.0,193207.0,
predict_proba,skl,101.0,5270.0,100,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0096366498619318,0.009820772334933281,0.009690646082162857,0.009758778847754002,0.009717803075909614,0.0096366498619318,0.009820772334933281,10,0.00971294054761529,0,,,,
predict_proba,onxpython_compiled,,,100,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002117373049259186,0.003655209206044674,0.0035683270543813705,0.0035990122705698013,0.003435447160154581,0.0025714018498495944,0.003655209206044674,10,0.0035766628570854664,0,1.0,12.0,193207.0,
predict_proba,onxonnxruntime1,,,100,20,5,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0008898163214325905,0.0010621193796396255,0.0008958401158452034,0.0009354380890727043,0.0009236834943294525,0.0008898163214325905,0.001020574027445015,10,0.0009031244553625584,0,1.0,12.0,193207.0,
predict,skl,101.0,5206.0,1,20,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008878698572516441,0.00945455115288496,0.00896281935274601,0.009074101224541664,0.009042171109467746,0.008878698572516441,0.009341699822664867,10,0.008991205599159002,0,,,,
predict,onxpython_compiled,,,1,20,5,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001480843871831894,0.00296691432595253,0.002623169682919979,0.0029435288161039352,0.0024798683822155,0.001480843871831894,0.00296691432595253,10,0.002895281184464693,0,1.0,12.0,190871.0,
