lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.max|tree_.max_depth,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_..n_features_,fit_estimators_..n_classes_,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.sum|tree_.node_count,fit__predictors.sum|tree_.leave_count,fit__predictors.max|tree_.max_depth,fit__fit_X.shape,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
ort,1,boston,-1,ADA,False,5,1,8.172309026122093e-05,0.00021611899137496948,0.00011055879294872284,8.172309026122093e-05,0.00021414280364620819,5,8.343532681465149e-05,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1,boston,-1,ADA,False,5,1,0.0023294640704989433,0.002490935381501913,0.002371519152075052,0.0023294640704989433,0.00249000211398977,5,0.002347176894545555,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1,boston,-1,ADA,False,5,1,0.0006160377524793148,0.0007999199442565441,0.000670366920530796,0.0006160377524793148,0.0007999199442565441,5,0.0006468440406024456,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1,boston,-1,ADA,False,5,1,0.00036207400262355804,0.0004006647504866123,0.0003715064376592636,0.00036207400262355804,0.0004004553296610366,5,0.00036333873867988586,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,1.5174443213084032e-07,2.818064679388499e-07,3.7035725597434066e-09,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2,boston,-1,ADA,False,5,1,8.611287921667099e-05,0.0001595020294189453,0.00010549342259764671,8.611287921667099e-05,0.00015940717898533304,5,9.28700901567936e-05,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2,boston,-1,ADA,False,5,1,0.0023258267901837826,0.0024083121679723263,0.002355670370161533,0.0023258267901837826,0.0024083121679723263,5,0.002345386892557144,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2,boston,-1,ADA,False,5,1,0.0006601819768548012,0.0007146080024540424,0.0006771352142095566,0.0006601819768548012,0.0007146080024540424,5,0.0006641382351517677,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2,boston,-1,ADA,False,5,1,0.00040179304778575897,0.0004316079430282116,0.00040944432839751244,0.00040179304778575897,0.0004316079430282116,5,0.00040258467197418213,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,1.1488045366547794e-06,1.7502728795193434e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5,boston,-1,ADA,False,5,1,0.00010214699432253838,0.00017104670405387878,0.00011753877624869347,0.00010214699432253838,0.00017009585709348217,5,0.00010364409536123276,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5,boston,-1,ADA,False,5,1,0.002346623223274946,0.002436618320643902,0.002379672322422266,0.002346623223274946,0.002436618320643902,5,0.0023727361112833023,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5,boston,-1,ADA,False,5,1,0.0006922846660017967,0.0007393411360681057,0.0007093431428074837,0.0006922846660017967,0.0007393411360681057,5,0.0007026451639831066,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5,boston,-1,ADA,False,5,1,0.00043732114136219025,0.0005044941790401936,0.00045319274067878723,0.00043732114136219025,0.000503839282947909,5,0.00043996982276439667,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,8.63165738707039e-07,1.220703119031441e-06,5.62165919149038e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10,boston,-1,ADA,False,5,1,0.00012936396524310112,0.00020561227574944496,0.00014742007479071618,0.00012936396524310112,0.0002047426573881462,5,0.00013390695676207542,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,boston,-1,ADA,False,5,1,0.002330190036445856,0.002402333077043295,0.002371464390307665,0.002330190036445856,0.002402333077043295,5,0.002380792982876301,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,boston,-1,ADA,False,5,1,0.0007348270155489445,0.0007882509380578995,0.0007493767887353897,0.0007348270155489445,0.0007880135295265376,5,0.0007424503564834595,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,boston,-1,ADA,False,5,1,0.0004577389918267727,0.0004831021651625633,0.00047111567109823225,0.0004577389918267727,0.0004831021651625633,5,0.0004773321561515331,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,1.230038431998537e-06,1.7502728795193434e-06,7.9611073289243e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,boston,-1,ADA,False,5,1,0.00017901603132486343,0.0002463976852595806,0.00019680773839354516,0.00017901603132486343,0.0002463976852595806,5,0.0001829061657190323,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,boston,-1,ADA,False,5,1,0.002354891039431095,0.0024904152378439903,0.0024137116968631746,0.002354891039431095,0.0024904152378439903,5,0.002404916100203991,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,boston,-1,ADA,False,5,1,0.0009136940352618694,0.001447207760065794,0.0010523667559027671,0.0009136940352618694,0.001444223872889836,5,0.0009864270687103271,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,boston,-1,ADA,False,5,1,0.0006185737438499928,0.0007252697832882404,0.0006679149344563484,0.0006185737438499928,0.0007252697832882404,5,0.0006449706852436066,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,1.2378993091033407e-06,1.70753116179867e-06,8.327860179235813e-07,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,boston,-1,ADA,False,5,1,0.00033270521089434624,0.0004661991260945797,0.0003677248954772949,0.00033270521089434624,0.0004661991260945797,5,0.0003411821089684963,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,boston,-1,ADA,False,5,1,0.0024314122274518013,0.0026411511935293674,0.002498218324035406,0.0024314122274518013,0.0026411511935293674,5,0.0024776607751846313,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,boston,-1,ADA,False,5,1,0.0009628459811210632,0.0011146287433803082,0.0010076490230858325,0.0009628459811210632,0.0011146287433803082,5,0.0009726430289447308,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,boston,-1,ADA,False,5,1,0.0006804247386753559,0.0019659101963043213,0.0009692205116152763,0.0006804247386753559,0.001948829517449421,5,0.0007277410477399826,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,1.5749097556749803e-06,1.7502728795193434e-06,1.126243958537998e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,boston,-1,ADA,False,5,1,0.0005588182248175144,0.0007280623540282249,0.0006068955175578594,0.0005588182248175144,0.0007280623540282249,5,0.0005728928372263908,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,boston,-1,ADA,False,5,1,0.002602518070489168,0.0026887627318501472,0.00264425091445446,0.002602518070489168,0.0026887627318501472,5,0.0026583578437566757,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,boston,-1,ADA,False,5,1,0.0011207209900021553,0.0013659140095114708,0.0011922395788133144,0.0011207209900021553,0.0013659140095114708,5,0.0011444161646068096,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,boston,-1,ADA,False,5,1,0.000826692208647728,0.0010870038531720638,0.0008857928216457367,0.000826692208647728,0.0010835268809581795,5,0.000835886225104332,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,1.7077754023375747e-06,1.7502728795193434e-06,1.66601064677252e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,boston,-1,ADA,False,5,1,0.0010636206716299057,0.0011778837069869041,0.0010933022946119308,0.0010636206716299057,0.0011777907134477023,5,0.0010719657875597477,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,boston,-1,ADA,False,5,1,0.0028979936614632607,0.003060373943299055,0.002967836055904627,0.0028979936614632607,0.003060373943299055,5,0.0029487768188118935,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,boston,-1,ADA,False,5,1,0.0014080330729484558,0.0016998359933495522,0.0014889389276504517,0.0014080330729484558,0.0016998359933495522,5,0.0014477483928203583,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,boston,-1,ADA,False,5,1,0.0011171502992510796,0.0012380830012261868,0.0011537650600075722,0.0011171502992510796,0.0012380830012261868,5,0.0011362130753695965,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,boston,-1,ADA,False,5,1,0.0024669705890119076,0.002614482305943966,0.002509515546262264,0.0024669705890119076,0.002614482305943966,5,0.00247928686439991,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,boston,-1,ADA,False,5,1,0.0036237603053450584,0.0038813240826129913,0.0036969144828617575,0.0036237603053450584,0.0038801673275182637,5,0.0036556762643158436,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,boston,-1,ADA,False,5,1,0.0023743039928376675,0.003822307102382183,0.0027651431038975714,0.0023743039928376675,0.003822307102382183,5,0.0024429000914096832,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,boston,-1,ADA,False,5,1,0.002041267231106758,0.0026578321121633053,0.0022220185957849024,0.002041267231106758,0.0026578321121633053,5,0.0021489709615707397,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,boston,-1,ADA,False,5,1,0.004882755223661661,0.005247099325060844,0.005000273510813713,0.004882755223661661,0.005247099325060844,5,0.004920448642224073,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,boston,-1,ADA,False,5,1,0.004737858660519123,0.005132121965289116,0.004850243963301182,0.004737858660519123,0.00513129694211054,5,0.004802064038813114,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,boston,-1,ADA,False,5,1,0.003843539860099554,0.00579341035336256,0.0046533110551536085,0.003843539860099554,0.00579341035336256,5,0.004277203232049942,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,boston,-1,ADA,False,5,1,0.0035480735823512077,0.004209096077829599,0.003799500595778227,0.0035480735823512077,0.004209096077829599,5,0.0037334240041673183,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,boston,-1,ADA,False,5,1,0.009870693553239107,0.010627829935401678,0.010113199520856143,0.009870693553239107,0.010627829935401678,5,0.009898732881993055,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,boston,-1,ADA,False,5,1,0.007732590194791555,0.00785617996007204,0.007769871596246957,0.007732590194791555,0.00785617996007204,5,0.007753489073365927,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,boston,-1,ADA,False,5,1,0.007256448734551668,0.010841094423085451,0.008104060869663953,0.007256448734551668,0.010793047845959898,5,0.007474621292203665,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,boston,-1,ADA,False,5,1,0.0070409649051725864,0.010175284929573536,0.007854209467768668,0.0070409649051725864,0.010145754434345294,5,0.007387890014797449,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,boston,-1,ADA,False,5,1,0.025737899355590343,0.026996823959052563,0.0261310376226902,0.025737899355590343,0.026996823959052563,5,0.02580745844170451,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,boston,-1,ADA,False,5,1,0.01573120290413499,0.0160489440895617,0.015936303418129683,0.01573120290413499,0.0160489440895617,5,0.015942714177072048,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,boston,-1,ADA,False,5,1,0.017671396024525166,0.026127859018743038,0.01954469671472907,0.017671396024525166,0.02600048720652078,5,0.01798219233751297,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,boston,-1,ADA,False,5,1,0.016316163819283247,0.01871346589177847,0.017330651078373192,0.016316163819283247,0.01871346589177847,5,0.017388641834259033,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,boston,-1,ADA,False,5,1,0.05190267274156213,0.05466174986213446,0.05276216296479106,0.05190267274156213,0.05466174986213446,5,0.05215778900310397,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10000,boston,-1,ADA,False,5,1,0.02878041099756956,0.029280605260282755,0.029068242479115724,0.02878041099756956,0.029280605260282755,5,0.029103011824190617,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10000,boston,-1,ADA,False,5,1,0.03419053787365556,0.037454198114573956,0.03560313144698739,0.03419053787365556,0.037454198114573956,5,0.03508746903389692,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,boston,-1,ADA,False,5,1,0.03516145097091794,0.037363081239163876,0.03585313959047198,0.03516145097091794,0.037363081239163876,5,0.03553262073546648,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,boston,-1,ADA,False,5,1,0.1084583131596446,0.11369224777445197,0.11049511292949318,0.1084583131596446,0.11369224777445197,5,0.10910167498514056,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,boston,-1,ADA,False,5,1,0.049351044930517673,0.050494339782744646,0.049707220401614904,0.049351044930517673,0.050494339782744646,5,0.04960575420409441,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,boston,-1,ADA,False,5,1,0.06642612908035517,0.06877820612862706,0.06708912085741758,0.06642612908035517,0.06876598810140562,5,0.06673152884468436,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,boston,-1,ADA,False,5,1,0.06724950531497598,0.07348655397072434,0.07045288356021047,0.06724950531497598,0.07348655397072434,5,0.07090156711637974,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,boston,-1,ADA,False,5,1,0.32002874603495,0.32856758683919907,0.3225918126292527,0.32002874603495,0.32856758683919907,5,0.32024853210896254,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50000,boston,-1,ADA,False,5,1,0.1181585369631648,0.1198538988828659,0.1185948619619012,0.1181585369631648,0.11985210062376553,5,0.11827185098081827,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50000,boston,-1,ADA,False,5,1,0.16871233098208904,0.18264041421934962,0.1730958386324346,0.16871233098208904,0.18264041421934962,5,0.17196702118963003,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50000,boston,-1,ADA,False,5,1,0.17095464328303933,0.17684162175282836,0.1740243833512068,0.17095464328303933,0.17684162175282836,5,0.17514657182618976,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,1.7502728795193434e-06,50.0,50.0,50.0,1.0,714.0,13.0,382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1,boston,-1,ADA,True,5,1,8.357968181371689e-05,0.00021388009190559387,0.00011605806648731231,8.357968181371689e-05,0.00021388009190559387,5,8.615897968411446e-05,5.153309260208516e-07,6.193273449639491e-07,4.020897144130231e-07,5.153309260208516e-07,6.193273449639491e-07,4.020897144130231e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
