method,lib,skl_nb_base_estimators,N,activation,dim,hidden_layer_sizes,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict_proba,onxonnxruntime1,,1000,relu,10,"(2,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00046826619654893875,0.0009775087237358093,0.0004762345924973488,0.0004929006099700928,0.0005333426408469677,0.00046826619654893875,0.0008255237851244595,10,0.00047736335545778275,0,13.0,12.0,5981.0,
predict,skl,1.0,1,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013437122106552124,0.00019949860870838165,0.00013845600187778473,0.0001446334645152092,0.00014643147587776185,0.00013437122106552124,0.00018217013767692428,10,0.00014192983508110046,0,,,,
predict,onxpython_compiled,,1,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.495749741792679e-05,0.00011831428855657578,7.745251059532166e-05,8.272752165794373e-05,8.32265242934227e-05,7.495749741792679e-05,0.00010698389938191748,10,7.947254925966263e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001235269010066986,0.006231321021914482,0.00012782681733369827,0.00022685248404741287,0.0013099078088998795,0.0001235269010066986,0.005900174343207232,10,0.00012933975085616112,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014067348092794418,0.0001768479123711586,0.0001453673467040062,0.00015238486230373383,0.000150313600897789,0.00014067348092794418,0.0001696917141628303,10,0.00014870427548885345,0,,,,
predict_proba,onxpython_compiled,,1,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.663201540708542e-05,9.6186064183712e-05,7.742736488580704e-05,8.167419582605362e-05,8.093351498246193e-05,7.663201540708542e-05,9.197444980368486e-05,10,7.921364158391953e-05,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,1,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012222956866025925,0.007439959794282913,0.00012227240949869156,0.00013009365648031235,0.0011498813517391681,0.00012222956866025925,0.005604771776085243,10,0.00012251734733581543,0,13.0,12.0,5981.0,
predict,skl,1.0,10,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001674443483352661,0.00020221993327140808,0.00017189886420965195,0.00017598550766706467,0.00017580790445208548,0.0001674443483352661,0.00019457643082002152,10,0.0001728530041873455,0,,,,
predict,onxpython_compiled,,10,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.111594408750534e-05,0.00012424029409885406,9.305775165557861e-05,9.814929217100143e-05,9.75780189037323e-05,9.111594408750534e-05,0.00011597431759987774,10,9.368546307086945e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,10,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001397654414176941,0.006107863038778305,0.00014006253331899643,0.00017266534268856049,0.0011030281893908978,0.0001397654414176941,0.004995223458304316,10,0.000140397809445858,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,10,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.000173068605363369,0.00020140688866376877,0.00017552636563777924,0.000180940143764019,0.00017979834228754044,0.000173068605363369,0.00019573554418708818,10,0.00017696991562843323,0,,,,
predict_proba,onxpython_compiled,,10,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.225774556398392e-05,0.00011406000703573227,9.430665522813797e-05,9.969249367713928e-05,9.799450635910034e-05,9.225774556398392e-05,0.00011008672166514086,10,9.659398347139359e-05,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,10,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013438332825899124,0.009011508896946907,0.00013896264135837555,0.00015148986130952835,0.0013692482374608518,0.00013438332825899124,0.006746205310156397,10,0.0001396997831761837,0,13.0,12.0,5981.0,
predict,skl,1.0,100,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00043692439794540405,0.006961182691156864,0.0008717253804206848,0.0009019235149025917,0.0014042059890925884,0.00043692439794540405,0.005051362393327726,10,0.0008740429766476154,0,,,,
predict,onxpython_compiled,,100,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00016230251640081406,0.00018751900643110275,0.00016417354345321655,0.00017021596431732178,0.00016862573102116585,0.00016230251640081406,0.00018244211244658262,10,0.00016666343435645103,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,100,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001225089654326439,0.00241877231746912,0.00012306496500968933,0.00012546777725219727,0.00035390108823776247,0.0001225089654326439,0.001702961869236787,10,0.00012348219752311707,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,100,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0004422171041369438,0.009371289052069187,0.0004441309720277786,0.0004482511430978775,0.0013396650552749633,0.0004422171041369438,0.006587003199258935,10,0.00044703297317028046,0,,,,
predict_proba,onxpython_compiled,,100,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00016077887266874313,0.00018230918794870377,0.0001630205661058426,0.00016902107745409012,0.00016655344516038894,0.00016077887266874313,0.00017861355015064934,10,0.00016466062515974045,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,100,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001301569864153862,0.00020218733698129654,0.0001901509240269661,0.00019546225666999817,0.0001830190420150757,0.00013857598338630863,0.00020218733698129654,10,0.0001937132328748703,0,13.0,12.0,5981.0,
predict,skl,1.0,1000,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0015059756115078926,0.01744170766323805,0.0015171729028224945,0.0027734823524951935,0.004215044900774956,0.0015059756115078926,0.014553263383016723,10,0.0015231133438646793,0,,,,
predict,onxpython_compiled,,1000,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006453497335314751,0.006318175233900547,0.0006654141470789909,0.0012956028804183006,0.0014232823625206948,0.0006453497335314751,0.004672713414499195,10,0.0006721047684550285,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1000,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00044090207666158676,0.00101377721875906,0.000444851815700531,0.000452263280749321,0.0005079945549368858,0.00044090207666158676,0.0008399216900235053,10,0.0004466320388019085,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1000,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0015354221686720848,0.011044010519981384,0.0015426231548190117,0.007405966520309448,0.003957448340952396,0.0015354221686720848,0.010661691357194941,10,0.001715987455099821,0,,,,
predict_proba,onxpython_compiled,,1000,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006536301225423813,0.0012631341814994812,0.0006596902385354042,0.0011495500802993774,0.0008333375677466393,0.0006536301225423813,0.0012631341814994812,10,0.000668632797896862,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,1000,relu,10,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.000437307171523571,0.0008921371772885323,0.0004373658448457718,0.0004457766190171242,0.00048792017623782157,0.000437307171523571,0.0007525308214816001,10,0.0004401770420372486,0,13.0,12.0,5981.0,
predict,skl,1.0,1,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013446155935525894,0.00019150320440530777,0.00013819802552461624,0.00014732126146554947,0.00014602094888687133,0.00013446155935525894,0.00017740165612707663,10,0.0001399889588356018,0,,,,
predict,onxpython_compiled,,1,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.633119821548462e-05,0.00011810846626758575,7.83577561378479e-05,8.710566908121109e-05,8.471915498375893e-05,7.633119821548462e-05,0.00010824750547377823,10,7.930165156722069e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012264493852853775,0.006234085187315941,0.0001234123483300209,0.00013509206473827362,0.0007419768720865249,0.00012264493852853775,0.004330295042966129,10,0.0001254337839782238,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013784226030111313,0.00042362697422504425,0.00013936031609773636,0.00014702975749969482,0.00017035286873579025,0.00013784226030111313,0.0003360831125691127,10,0.0001410115510225296,0,,,,
predict_proba,onxpython_compiled,,1,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.684621959924698e-05,9.449012577533722e-05,7.954984903335571e-05,8.227210491895676e-05,8.152304217219352e-05,7.684621959924698e-05,9.108022285605322e-05,10,8.052540943026543e-05,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,1,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00011695362627506256,0.006509089842438698,0.00012138858437538147,0.0001349644735455513,0.0010200432501733304,0.00011695362627506256,0.004910299759730993,10,0.00012196553871035576,0,13.0,12.0,5981.0,
predict,skl,1.0,10,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001683700829744339,0.0002029137685894966,0.00017123762518167496,0.00017763860523700714,0.00017635198310017586,0.0001683700829744339,0.00019540435616882717,10,0.00017319293692708015,0,,,,
predict,onxpython_compiled,,10,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.413715451955795e-05,0.0001251744106411934,9.606778621673584e-05,0.00010294932872056961,0.0001009640283882618,9.413715451955795e-05,0.00011812837705318951,10,9.781587868928909e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,10,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001398809254169464,0.00377577543258667,0.00014769099652767181,0.0001519080251455307,0.0005113376304507255,0.0001398809254169464,0.0026441731697482472,10,0.00014822976663708687,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,10,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00017682835459709167,0.0002019740641117096,0.00018014851957559586,0.00018807779997587204,0.0001843281090259552,0.00017682835459709167,0.00019840202851278865,10,0.0001820884644985199,0,,,,
predict_proba,onxpython_compiled,,10,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.380560368299484e-05,0.00011327490210533142,9.647198021411896e-05,9.93208959698677e-05,9.874124079942704e-05,9.380560368299484e-05,0.0001092820572142861,10,9.704427793622017e-05,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,10,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013471022248268127,0.006429445929825306,0.0001387614756822586,0.00014695152640342712,0.0007713371887803078,0.00013471022248268127,0.004468007708014456,10,0.00013938453048467636,0,13.0,12.0,5981.0,
predict,skl,1.0,100,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0008941944688558578,0.0011321669444441795,0.0009038187563419342,0.0009128507226705551,0.0009280754253268242,0.0008941944688558578,0.0010619103389002719,10,0.0009061531163752079,0,,,,
predict,onxpython_compiled,,100,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00033772923052310944,0.0004993639886379242,0.00034315045922994614,0.0003544650971889496,0.0003627285361289978,0.00033772923052310944,0.00045305498914448495,10,0.0003465595655143261,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,100,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00020365603268146515,0.0005858195945620537,0.00020838528871536255,0.00022151973098516464,0.0002511061728000641,0.00020365603268146515,0.00047096565493845986,10,0.00021109078079462051,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,100,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0009153308346867561,0.0011239638552069664,0.0009214235469698906,0.0009310292080044746,0.0009461289271712303,0.0009153308346867561,0.0010636612984243623,10,0.000926110427826643,0,,,,
predict_proba,onxpython_compiled,,100,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0003418736159801483,0.0004949187859892845,0.0003440575674176216,0.0003512585535645485,0.00036236485466361045,0.0003418736159801483,0.0004501621751682011,10,0.00034460611641407013,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,100,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019901152700185776,0.003791987895965576,0.00020338036119937897,0.00020622741430997849,0.0005649645812809467,0.00019901152700185776,0.0026733540368751815,10,0.0002049463801085949,0,13.0,12.0,5981.0,
predict,skl,1.0,1000,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0027298424392938614,0.004801624454557896,0.0027410872280597687,0.0027541927993297577,0.0029494711197912693,0.0027298424392938614,0.004159650729022413,10,0.0027449605986475945,0,,,,
predict,onxpython_compiled,,1000,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0014523221179842949,0.001556098461151123,0.0014606984332203865,0.0014667520299553871,0.0014716950245201588,0.0014523221179842949,0.0015282560164477713,10,0.001462114043533802,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1000,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0004921862855553627,0.0010599223896861076,0.0004978450015187263,0.0005304468795657158,0.0005629887804389,0.0004921862855553627,0.000889860482103489,10,0.0005004517734050751,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1000,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0027712276205420494,0.0030143829062581062,0.002780398353934288,0.0027984976768493652,0.0028091655112802982,0.0027712276205420494,0.0029445612146920355,10,0.002790936268866062,0,,,,
predict_proba,onxpython_compiled,,1000,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0013554394245147705,0.0017150063067674637,0.0014622034505009651,0.0015074275434017181,0.0014938627369701861,0.0013554394245147705,0.001663138674169751,10,0.0014797113835811615,0,13.0,12.0,5981.0,
predict_proba,onxonnxruntime1,,1000,relu,10,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0004912177100777626,0.009207277558743954,0.0004938216879963875,0.000505632720887661,0.001408984325826168,0.0004912177100777626,0.006509680967181937,10,0.0004965299740433693,0,13.0,12.0,5981.0,
predict,skl,1.0,1,relu,10,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013249646872282028,0.00019229575991630554,0.00013607926666736603,0.00014574825763702393,0.00014586523175239564,0.00013249646872282028,0.00017924798214668798,10,0.0001405789516866207,0,,,,
predict,onxpython_compiled,,1,relu,10,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.558800280094147e-05,0.0001176539808511734,7.760711014270782e-05,8.319132030010223e-05,8.348310366272927e-05,7.558800280094147e-05,0.00010667422505954128,10,8.018733933568001e-05,0,13.0,12.0,5981.0,
predict,onxonnxruntime1,,1,relu,10,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.022637873888016e-05,0.036918782629072666,7.083918899297714e-05,0.001011466607451439,0.0055144641548395155,7.022637873888016e-05,0.028196944425027817,10,7.196050137281418e-05,0,13.0,12.0,5981.0,
predict_proba,skl,1.0,1,relu,10,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013802573084831238,0.0001744171604514122,0.00013976730406284332,0.00015022233128547668,0.00014678053557872772,0.00013802573084831238,0.0001674473105094395,10,0.00014304276555776596,0,,,,
predict_proba,onxpython_compiled,,1,relu,10,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.507484406232834e-05,9.795185178518295e-05,7.703900337219238e-05,8.139573037624359e-05,8.046310395002366e-05,7.507484406232834e-05,9.314736460873273e-05,10,7.839780300855637e-05,0,13.0,12.0,5981.0,
