lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.max|tree_.max_depth,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_..n_classes_,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_..n_features_,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.max|tree_.max_depth,fit__predictors.sum|tree_.leave_count,fit__predictors.sum|tree_.node_count,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
ort,10,diabetes,-1,NuSVR,True,5,1,5.5992044508457184e-05,7.036328315734863e-05,5.9927720576524736e-05,5.5992044508457184e-05,7.036328315734863e-05,5,5.713570863008499e-05,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,diabetes,-1,NuSVR,True,5,1,0.0001576966606080532,0.00018025096505880356,0.00016564875841140747,0.0001576966606080532,0.00018025096505880356,5,0.0001622089184820652,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,diabetes,-1,NuSVR,True,5,1,6.637303158640862e-05,7.789675146341324e-05,6.930986419320106e-05,6.637303158640862e-05,7.789675146341324e-05,5,6.687687709927559e-05,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,diabetes,-1,NuSVR,True,5,1,5.545886233448982e-05,6.456486880779266e-05,5.818372592329979e-05,5.545886233448982e-05,6.455913418358597e-05,5,5.681300535798073e-05,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,1.5149262918612293e-05,1.6242065981941778e-05,1.4161884138275127e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,diabetes,-1,NuSVR,True,5,1,9.641610085964203e-05,0.00011049071326851845,0.00010013841092586518,9.641610085964203e-05,0.00011049071326851845,5,9.718211367726326e-05,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,diabetes,-1,NuSVR,True,5,1,0.00019900687038898468,0.00022318074479699135,0.00020751068368554115,0.00019900687038898468,0.00022318074479699135,5,0.00020469492301344872,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,diabetes,-1,NuSVR,True,5,1,0.00011137127876281738,0.00012524612247943878,0.00011508669704198837,0.00011137127876281738,0.00012524539142205393,5,0.000112202949821949,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,diabetes,-1,NuSVR,True,5,1,0.00010011019185185432,0.00010775309056043625,0.00010207220911979675,0.00010011019185185432,0.00010774008962794699,5,0.00010051392018795013,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,1.5093734054971719e-05,1.797027263705786e-05,1.2301043170737103e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,diabetes,-1,NuSVR,True,5,1,0.0002174912951886654,0.0002554049715399742,0.00022631138563156128,0.0002174912951886654,0.0002550243470678162,5,0.00021870993077754974,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,diabetes,-1,NuSVR,True,5,1,0.000322811771184206,0.00034712906926870346,0.0003314066678285599,0.000322811771184206,0.00034712906926870346,5,0.00032766396179795265,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,diabetes,-1,NuSVR,True,5,1,0.00024100812152028084,0.0002658437006175518,0.0002490297891199589,0.00024100812152028084,0.0002658437006175518,5,0.00024357018992304802,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,diabetes,-1,NuSVR,True,5,1,0.000228754710406065,0.00023646792396903038,0.0002306947484612465,0.000228754710406065,0.00023646257366133857,5,0.00022913096472620964,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,1.67824954758089e-05,1.797027263705786e-05,1.5487800141045227e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,diabetes,-1,NuSVR,True,5,1,0.000420489814132452,0.0004338938742876053,0.00042513757944107056,0.000420489814132452,0.0004338938742876053,5,0.0004242444410920143,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,diabetes,-1,NuSVR,True,5,1,0.000527252908796072,0.0005503511056303978,0.0005346388556063175,0.000527252908796072,0.0005503511056303978,5,0.0005308762192726135,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,diabetes,-1,NuSVR,True,5,1,0.00045641185715794563,0.00046814512461423874,0.0004606788977980614,0.00045641185715794563,0.00046814512461423874,5,0.0004576919600367546,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,diabetes,-1,NuSVR,True,5,1,0.00044288020581007004,0.0004508332349359989,0.0004448981024324894,0.00044288020581007004,0.0004507984495609511,5,0.0004433728754520416,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,diabetes,-1,NuSVR,True,5,1,0.0008248258382081985,0.0008385921828448772,0.000829532090574503,0.0008248258382081985,0.0008385921828448772,5,0.0008286093361675739,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,diabetes,-1,NuSVR,True,5,1,0.0009430232457816601,0.0009638429619371891,0.0009500496089458466,0.0009430232457816601,0.0009638429619371891,5,0.0009478540159761906,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,diabetes,-1,NuSVR,True,5,1,0.0008853338658809662,0.000896198209375143,0.0008886414580047131,0.0008853338658809662,0.000896198209375143,5,0.0008861501701176167,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,diabetes,-1,NuSVR,True,5,1,0.0008713291026651859,0.0008795438334345818,0.0008745189756155014,0.0008713291026651859,0.0008795438334345818,5,0.0008732513524591923,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,1.7624631306034642e-05,1.797027263705786e-05,1.6242065981941778e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,diabetes,-1,NuSVR,True,5,1,0.0020420639775693417,0.0020593497902154922,0.0020471181720495223,0.0020420639775693417,0.0020593497902154922,5,0.002044027205556631,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,diabetes,-1,NuSVR,True,5,1,0.0021697659976780415,0.002192188985645771,0.0021791175939142706,0.0021697659976780415,0.002192188985645771,5,0.002176965121179819,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,diabetes,-1,NuSVR,True,5,1,0.002172039356082678,0.002184618730098009,0.0021786294877529145,0.002172039356082678,0.002184618730098009,5,0.0021788552403450012,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,diabetes,-1,NuSVR,True,5,1,0.002156707923859358,0.0021679848432540894,0.0021607299335300923,0.002156707923859358,0.0021679848432540894,5,0.0021597971208393574,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,diabetes,-1,NuSVR,True,5,1,0.004069191869348288,0.004082144238054752,0.004072811454534531,0.004069191869348288,0.004082144238054752,5,0.004069918300956488,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,diabetes,-1,NuSVR,True,5,1,0.004229857120662928,0.004257537890225649,0.0042377919889986515,0.004229857120662928,0.004257537890225649,5,0.0042325640097260475,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,diabetes,-1,NuSVR,True,5,1,0.004319833125919104,0.004333327058702707,0.0043234766460955145,0.004319833125919104,0.004333327058702707,5,0.00432161008939147,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,diabetes,-1,NuSVR,True,5,1,0.004301011096686125,0.004308362025767565,0.004303607065230608,0.004301011096686125,0.004308362025767565,5,0.004303156863898039,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,diabetes,-1,NuSVR,True,5,1,0.00811783317476511,0.008132969960570335,0.008123201224952937,0.00811783317476511,0.008132969960570335,5,0.008120051119476557,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,diabetes,-1,NuSVR,True,5,1,0.008330268319696188,0.008354545570909977,0.008337500691413879,0.008330268319696188,0.008354545570909977,5,0.008331597782671452,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,diabetes,-1,NuSVR,True,5,1,0.008603920228779316,0.008618311025202274,0.008607076108455658,0.008603920228779316,0.00861810703543913,5,0.008604283910244703,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,diabetes,-1,NuSVR,True,5,1,0.00858079781755805,0.00858757784590125,0.00858390610665083,0.00858079781755805,0.00858757784590125,5,0.008583142887800932,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,diabetes,-1,NuSVR,True,5,1,0.020261102821677923,0.020277431700378656,0.020265321992337704,0.020261102821677923,0.020277337140030695,5,0.020262946840375662,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,diabetes,-1,NuSVR,True,5,1,0.020618292037397623,0.020659563597291708,0.020635750144720078,0.020618292037397623,0.020659563597291708,5,0.020626524928957224,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,diabetes,-1,NuSVR,True,5,1,0.021459953859448433,0.021487314254045486,0.02146998755633831,0.021459953859448433,0.021487314254045486,5,0.02146595297381282,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,diabetes,-1,NuSVR,True,5,1,0.021418416406959295,0.021438445895910263,0.021424844674766064,0.021418416406959295,0.021438445895910263,5,0.021421981044113636,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,diabetes,-1,NuSVR,True,5,1,0.04050920996814966,0.040580315981060266,0.04053094163537026,0.04050920996814966,0.040580315981060266,5,0.040524314157664776,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10000,diabetes,-1,NuSVR,True,5,1,0.041118904016911983,0.04128061607480049,0.0411591112613678,0.041118904016911983,0.04127878899526919,5,0.041133474092930555,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10000,diabetes,-1,NuSVR,True,5,1,0.042889392003417015,0.042923934292048216,0.04290210222825408,0.042889392003417015,0.042923934292048216,5,0.04289444396272302,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,diabetes,-1,NuSVR,True,5,1,0.042814220767468214,0.04283831315115094,0.04282389841973781,0.042814220767468214,0.04283831315115094,5,0.04282011277973652,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,diabetes,-1,NuSVR,True,5,1,0.08097263891249895,0.0811888137832284,0.08106091301888227,0.08097263891249895,0.0811888137832284,5,0.0810412229038775,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,diabetes,-1,NuSVR,True,5,1,0.0820999089628458,0.0822750786319375,0.08217094838619232,0.0820999089628458,0.0822750786319375,5,0.08214622316882014,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,diabetes,-1,NuSVR,True,5,1,0.0857478640973568,0.08584617311134934,0.08578390292823315,0.0857478640973568,0.08584617311134934,5,0.08577490085735917,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,diabetes,-1,NuSVR,True,5,1,0.08560989983379841,0.08568213833495975,0.08564473465085029,0.08560989983379841,0.08568213833495975,5,0.08565783081576228,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,diabetes,-1,NuSVR,True,5,1,0.20244366489350796,0.20254525123164058,0.20249039605259894,0.20244366489350796,0.20254525123164058,5,0.2024920079857111,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50000,diabetes,-1,NuSVR,True,5,1,0.20405569579452276,0.20589038310572505,0.204749677143991,0.20405569579452276,0.20589038310572505,5,0.20424781367182732,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50000,diabetes,-1,NuSVR,True,5,1,0.2143568960018456,0.21449450217187405,0.21440784754231573,0.2143568960018456,0.21449450217187405,5,0.2143954006023705,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50000,diabetes,-1,NuSVR,True,5,1,0.21404122514650226,0.21431177528575063,0.21414381209760905,0.21404122514650226,0.21431177528575063,5,0.21410971274599433,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,1.797027263705786e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1,diabetes,-1,RF,False,5,1,2.5884248316287994e-05,8.930405601859093e-05,4.315664991736412e-05,2.5884248316287994e-05,8.930405601859093e-05,5,3.265496343374252e-05,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1,diabetes,-1,RF,False,5,1,0.007515125907957554,0.007772708777338266,0.007589581143110991,0.007515125907957554,0.007772708777338266,5,0.0075692120008170605,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1,diabetes,-1,RF,False,5,1,2.3934990167617798e-05,6.400514394044876e-05,3.525102511048317e-05,2.3934990167617798e-05,6.400514394044876e-05,5,2.8213020414114e-05,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1,diabetes,-1,RF,False,5,1,1.3110227882862091e-05,2.423906698822975e-05,1.6546528786420823e-05,1.3110227882862091e-05,2.423906698822975e-05,5,1.4413148164749146e-05,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,1.6188666157290756e-05,3.044319295497644e-05,2.5008078665678113e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2,diabetes,-1,RF,False,5,1,3.2573938369750977e-05,5.4216012358665466e-05,4.1691213846206664e-05,3.2573938369750977e-05,5.4216012358665466e-05,5,4.1252002120018005e-05,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2,diabetes,-1,RF,False,5,1,0.007304467726498842,0.007386207114905119,0.007321419473737478,0.007304467726498842,0.007384934451580765,5,0.007305001839995384,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2,diabetes,-1,RF,False,5,1,2.591824159026146e-05,4.397565498948097e-05,3.423504531383514e-05,2.591824159026146e-05,4.397565498948097e-05,5,3.516022115945816e-05,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2,diabetes,-1,RF,False,5,1,1.6320031136274338e-05,2.5270972400903702e-05,1.9363034516572954e-05,1.6320031136274338e-05,2.5270972400903702e-05,5,1.8003862351179123e-05,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,2.2852992017874385e-05,5.0162408513187984e-05,9.81418560286329e-06,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5,diabetes,-1,RF,False,5,1,5.4753851145505905e-05,7.705716416239738e-05,6.238110363483429e-05,5.4753851145505905e-05,7.705716416239738e-05,5,5.950825288891792e-05,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5,diabetes,-1,RF,False,5,1,0.007342587690800428,0.007451506797224283,0.007391436770558357,0.007342587690800428,0.007451506797224283,5,0.007367309182882309,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5,diabetes,-1,RF,False,5,1,4.547322168946266e-05,6.965501233935356e-05,5.440246313810348e-05,4.547322168946266e-05,6.965501233935356e-05,5,5.1768962293863297e-05,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5,diabetes,-1,RF,False,5,1,3.371201455593109e-05,4.4007785618305206e-05,3.742212429642677e-05,3.371201455593109e-05,4.4007785618305206e-05,5,3.627315163612366e-05,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,5.0202053174075445e-05,6.66863163871767e-05,2.9581189295413424e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10,diabetes,-1,RF,False,5,1,8.316291496157646e-05,0.0001048441044986248,9.143911302089691e-05,8.316291496157646e-05,0.0001048441044986248,5,8.81892628967762e-05,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,diabetes,-1,RF,False,5,1,0.007348292972892523,0.007452064193785191,0.007381979376077652,0.007348292972892523,0.007452064193785191,5,0.007364923600107431,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,diabetes,-1,RF,False,5,1,6.829295307397842e-05,8.968589827418327e-05,7.62089155614376e-05,6.829295307397842e-05,8.968589827418327e-05,5,7.260497659444809e-05,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,diabetes,-1,RF,False,5,1,5.4753851145505905e-05,6.520375609397888e-05,5.9417076408863066e-05,5.4753851145505905e-05,6.520375609397888e-05,5,5.8614183217287064e-05,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,4.9870503639226625e-05,7.980900917914369e-05,2.400732292073826e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,diabetes,-1,RF,False,5,1,0.000144940335303545,0.0001648138277232647,0.00015300093218684196,0.000144940335303545,0.0001648138277232647,5,0.00015048496425151825,5.4248039597837304e-05,7.980900917914369e-05,3.542292940039715e-05,5.4248039597837304e-05,7.980900917914369e-05,3.542292940039715e-05,,,100.0,6.0,1.0,4819.0,9538.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
